iteration,Ux,Uy,e,p,omega,k
295,0.0209114213,0.01516257996,0.05368204159,0.04635522878,8.165789388e-06,8.693663152e-06
296,0.02234900028,0.01601392018,0.05564306074,0.04066827295,6.957000561e-06,8.750712474e-06
297,0.02274031264,0.01666076302,0.05717218377,0.05982970677,2.335815737e-06,8.781401249e-06
298,0.02159473845,0.01701030413,0.05721941592,0.1868834639,2.672712898e-06,8.804861131e-06
299,0.01739076936,0.01416348759,0.04691886416,0.05917769161,4.777417192e-06,8.894932082e-06
300,0.01681413339,0.01395295111,0.04717110605,0.05352957234,5.977925744e-06,8.902859633e-06
301,0.01899224024,0.01378228499,0.05326920092,0.04646565382,5.688146696e-06,8.887914691e-06
302,0.02059792794,0.01491508892,0.05577417363,0.05924397626,2.650909957e-06,8.845094769e-06
303,0.01955578519,0.01501492461,0.05255046306,0.3600923711,2.925051977e-06,8.825195723e-06
304,0.02093839701,0.01410567341,0.05290309138,0.05644814046,6.290481122e-06,8.816740898e-06
305,0.02069750188,0.01511667838,0.05194667442,0.04700296014,7.998268023e-06,8.82010616e-06
306,0.02193329583,0.01609688826,0.05260849787,0.04064256387,7.118640399e-06,8.892373259e-06
307,0.02276365334,0.01659695406,0.05528096431,0.05442686017,2.944899672e-06,8.934357365e-06
308,0.02204408104,0.01735803579,0.05659722728,0.3046587612,2.421955947e-06,8.899343861e-06
309,0.01774577002,0.01437195614,0.0464528198,0.06133657505,4.602879777e-06,8.952390144e-06
310,0.01677810811,0.01400702546,0.04574826422,0.05376038824,5.882813325e-06,8.930515414e-06
311,0.01876730771,0.01382691075,0.05167631359,0.04721557098,5.739630979e-06,8.872565007e-06
312,0.02081720535,0.01499495869,0.0549400911,0.05678228017,2.756837652e-06,8.801013006e-06
313,0.02000394807,0.01535664927,0.05211924701,0.4133875975,2.861877701e-06,8.791969143e-06
314,0.02097407241,0.01438190653,0.05195913908,0.05709758832,6.164397905e-06,8.804883816e-06
315,0.02040246832,0.01519179438,0.05035409807,0.04758996047,7.866648328e-06,8.839058064e-06
316,0.02138385893,0.01625030918,0.04973784419,0.04129285697,7.229028776e-06,8.953663841e-06
317,0.02267043794,0.01668332081,0.05320882317,0.05045435821,3.444155763e-06,9.01344247e-06
318,0.02193368207,0.01744816474,0.05440439331,0.3300848544,2.097545798e-06,8.999815704e-06
319,0.01814754534,0.01467751822,0.04619696114,0.06399659193,4.447610532e-06,9.002249871e-06
320,0.01672811499,0.01413307516,0.04429710802,0.05322076388,5.757200915e-06,8.958190905e-06
321,0.01850111938,0.01396145651,0.04993805911,0.04774185827,5.702296431e-06,8.858347719e-06
322,0.02090429695,0.01513113425,0.05394629831,0.05522873588,2.844363689e-06,8.777369578e-06
323,0.02029735011,0.01580787563,0.05165384476,0.40242069,2.80924314e-06,8.740531765e-06
324,0.02079408019,0.01476398128,0.05074365593,0.05748936207,6.074977259e-06,8.745195226e-06
325,0.01992462862,0.01535746761,0.04837513643,0.0483517442,7.695996646e-06,8.733891325e-06
326,0.02068409554,0.01644398728,0.04693268726,0.0423108775,7.374250941e-06,8.857873689e-06
327,0.02240720214,0.01684633566,0.05083468244,0.04661756289,3.974386558e-06,8.931272871e-06
328,0.02151737995,0.0174364099,0.05160635968,0.1849307319,1.767814905e-06,8.874611892e-06
329,0.01853949886,0.0150205809,0.04590310223,0.06922779076,4.201986284e-06,8.845997812e-06
330,0.01668312843,0.01428281057,0.04329227223,0.05280064777,5.60069054e-06,8.869609198e-06
331,0.01821642164,0.01416277683,0.04851149738,0.04696704983,5.686519822e-06,8.802521332e-06
332,0.02086235052,0.01537743554,0.05292397837,0.05407967802,2.868956816e-06,8.753485313e-06
333,0.02048058591,0.01638819944,0.05138627639,0.3846104603,2.839427859e-06,8.734024727e-06
334,0.02038996573,0.01525070648,0.04968005287,0.05736942454,5.961236326e-06,8.698062184e-06
335,0.01927727282,0.01562396297,0.04635638257,0.04899358349,7.540420855e-06,8.665011085e-06
336,0.01978268534,0.01677604197,0.04433557406,0.043117396,7.42195933e-06,8.700168975e-06
337,0.02182013703,0.01712801537,0.04796188146,0.04369501549,4.528244713e-06,8.711049554e-06
338,0.02092982433,0.0173788037,0.0485254132,0.1228406256,1.606387182e-06,8.667466567e-06
339,0.01879167975,0.01548514417,0.04541670129,0.07929700024,3.938904423e-06,8.595200801e-06
340,0.0167569463,0.01442678802,0.04263472853,0.0528269074,5.476305791e-06,8.588637029e-06
341,0.01792961351,0.01440147126,0.04681496077,0.04733232088,5.697710537e-06,8.533201849e-06
342,0.02056235799,0.0157245177,0.05133936915,0.05389631505,2.866471672e-06,8.482936993e-06
343,0.02065853765,0.01715428667,0.0514437724,0.3961291678,2.916119629e-06,8.523562538e-06
344,0.0196714356,0.01580580489,0.04812752454,0.0567599151,5.816896968e-06,8.593926378e-06
345,0.01828334641,0.01599103247,0.04392110568,0.04928087031,7.302637924e-06,8.567752721e-06
346,0.01858812374,0.01724850757,0.04134240467,0.04320663255,7.448067705e-06,8.617755722e-06
347,0.02071071095,0.01759869995,0.04465013474,0.04086321067,5.084206778e-06,8.620704393e-06
348,0.01999927711,0.01722983649,0.04516420557,0.08675259194,1.522983588e-06,8.54692651e-06
349,0.01844713879,0.015743419,0.04423633192,0.1046204209,3.439649071e-06,8.408988857e-06
350,0.01665471945,0.01455386427,0.04165934548,0.05115876511,5.155845084e-06,8.30803185e-06
351,0.01745145619,0.01472030202,0.04488992265,0.04624003073,5.495847834e-06,8.192954877e-06
352,0.0198074601,0.01603756416,0.0487695413,0.05309948185,2.756613137e-06,8.136928259e-06
353,0.0205666571,0.0180310386,0.05038856276,0.4306888205,2.96119213e-06,8.15193734e-06
354,0.01845595568,0.01632366824,0.04461581554,0.05602448019,5.667128771e-06,8.206328047e-06
355,0.01701202082,0.01626411171,0.0402882802,0.04989912648,7.041668678e-06,8.271192492e-06
356,0.01708685291,0.01778744754,0.03814735755,0.04331563505,7.388722237e-06,8.3468133e-06
357,0.01895418566,0.01832865734,0.04035196317,0.03892883775,5.720859e-06,8.372199622e-06
358,0.01837458348,0.01709964175,0.04082567296,0.06243526342,2.064848133e-06,8.321047746e-06
359,0.01623517888,0.01520116405,0.03886501907,0.2886269531,2.576104226e-06,8.196141565e-06
360,0.0158352916,0.01431417878,0.03891804441,0.05742473474,4.583544625e-06,8.050139959e-06
361,0.01634700818,0.01460423507,0.04128172648,0.04562442792,5.343158262e-06,7.911129396e-06
362,0.01787618608,0.01559763243,0.0441956666,0.05135294717,2.946207132e-06,7.823636519e-06
363,0.01878528106,0.01807275284,0.04538990066,0.2770086551,2.636974876e-06,7.834563628e-06
364,0.01685822344,0.01655929358,0.04009528463,0.05669441135,5.267557345e-06,7.912779871e-06
365,0.01548986639,0.01607951842,0.03541570144,0.04891238861,6.607688049e-06,7.989131048e-06
366,0.01535916355,0.01801520336,0.03475512363,0.04284042674,7.141272199e-06,8.056994292e-06
367,0.01677999843,0.01884043251,0.03596676738,0.03639164255,6.241481296e-06,8.104361286e-06
368,0.0163583688,0.01721412716,0.03567848759,0.04553819064,3.491606192e-06,8.098633541e-06
369,0.01398908801,0.01484840788,0.03325008965,0.1419550179,1.559481082e-06,8.008378125e-06
370,0.01276055544,0.01301186039,0.03173105491,0.08852440922,3.626313441e-06,7.853721834e-06
371,0.01345044937,0.01318199408,0.03448946286,0.04897447192,4.860926568e-06,7.694615704e-06
372,0.01433231402,0.0138103687,0.03688649762,0.04931070896,3.251737004e-06,7.593931637e-06
373,0.01529709045,0.01644804754,0.03740475588,0.1454785604,1.808089513e-06,7.596984775e-06
374,0.01519656122,0.01617047773,0.03544229889,0.06005980268,4.568632166e-06,7.648562106e-06
375,0.01414753086,0.01491671261,0.03090860439,0.04430489673,6.049923596e-06,7.705628349e-06
376,0.01396907901,0.01705116426,0.03073178552,0.03966596701,6.705966832e-06,7.739988729e-06
377,0.01501659891,0.01796903195,0.03200541549,0.03335989591,6.178266104e-06,7.789761035e-06
378,0.01477625826,0.0166111586,0.03184591374,0.0384129445,3.852469339e-06,7.791060703e-06
379,0.0127067591,0.01438266556,0.02975063897,0.0899859429,1.279447986e-06,7.71844469e-06
380,0.01122247516,0.01249559168,0.02849003512,0.1127193444,3.031830036e-06,7.571334538e-06
381,0.01171574137,0.01248571333,0.030536017,0.05034988418,4.461685281e-06,7.397109541e-06
382,0.01243196232,0.0129706107,0.03284633176,0.04722216251,3.280773474e-06,7.288777295e-06
383,0.01332626204,0.01551043345,0.0329779443,0.1153631137,1.50103632e-06,7.270812938e-06
384,0.01381856097,0.01579391185,0.03222945777,0.06035240627,4.040814516e-06,7.282442337e-06
385,0.01300424554,0.0141682376,0.02800657669,0.04145051087,5.536569323e-06,7.29897261e-06
386,0.01283588794,0.01610529355,0.0273984265,0.03792678916,6.207474958e-06,7.341000723e-06
387,0.01374946,0.0169823794,0.02926098198,0.03197259095,5.747625021e-06,7.399375927e-06
388,0.01369896712,0.01587313313,0.02948834263,0.03610214928,3.535133767e-06,7.408859055e-06
389,0.01188845585,0.01395608639,0.02775595074,0.08241981759,1.238528882e-06,7.341570997e-06
390,0.01051563331,0.01227175457,0.02710714787,0.1053559368,3.053201983e-06,7.206841253e-06
391,0.01096024643,0.01243287877,0.02898526121,0.04828462492,4.404553179e-06,7.059583892e-06
392,0.01154027123,0.01291219614,0.03106163403,0.04562567206,3.171497045e-06,6.954542462e-06
393,0.01237935817,0.01534824457,0.03112962195,0.1185229861,1.482912679e-06,6.929765582e-06
394,0.01272619097,0.01570596799,0.03031322823,0.05591483597,3.821377881e-06,6.889041735e-06
395,0.01197734619,0.01390467001,0.02611046587,0.04064121965,5.194078407e-06,6.83456823e-06
396,0.0118862685,0.01543490399,0.02538280317,0.03752445881,5.795397565e-06,6.85900459e-06
397,0.01278122346,0.01622507492,0.02748178788,0.03159370139,5.251621675e-06,6.908205829e-06
398,0.01282765186,0.01524127533,0.02788085579,0.03583561577,3.022000867e-06,6.909896704e-06
399,0.01115169312,0.01355693937,0.02632659112,0.08498770068,1.325410813e-06,6.853989046e-06
400,0.009940916745,0.01208426368,0.02627415538,0.09220071234,3.234725794e-06,6.766423886e-06
401,0.0104001214,0.01241231344,0.02812317717,0.04653437163,4.386973257e-06,6.6723046e-06
402,0.0108676323,0.01295504131,0.03002905273,0.04579989056,2.923304965e-06,6.595352882e-06
403,0.01164676399,0.01527664828,0.03003324518,0.1459343356,1.569149806e-06,6.571939809e-06
404,0.01174387327,0.01542275599,0.0290840843,0.05046787363,3.767809253e-06,6.510316013e-06
405,0.01109651622,0.01360882521,0.02506246261,0.04003447687,4.983259527e-06,6.425276578e-06
406,0.01108802324,0.01478894197,0.02429434043,0.03713510658,5.459478727e-06,6.420630853e-06
407,0.01201199271,0.01544860225,0.02653417656,0.03140227017,4.788131432e-06,6.431358849e-06
408,0.01201005136,0.01450562587,0.02673717848,0.03685748056,2.482517986e-06,6.41596035e-06
409,0.01041060846,0.01302811613,0.02530243599,0.09545332434,1.491055891e-06,6.355110975e-06
410,0.009429298728,0.0118418087,0.02585264298,0.07987278898,3.43502423e-06,6.282923474e-06
411,0.009932157935,0.01229993929,0.02768951996,0.04550121912,4.274062512e-06,6.230115928e-06
412,0.01029483993,0.01293443548,0.02939277036,0.04823684001,2.465665039e-06,6.196007734e-06
413,0.01100150108,0.01512150176,0.02930651799,0.2403336806,1.802452148e-06,6.189435409e-06
414,0.01083399359,0.01486018308,0.02814836643,0.04586853977,3.767831148e-06,6.124630932e-06
415,0.01031942951,0.01322000762,0.02436726625,0.04010784796,4.77783975e-06,6.051993952e-06
416,0.01040421121,0.01415987594,0.02373613481,0.03720527939,5.152681997e-06,6.021731866e-06
417,0.01140024146,0.0146878589,0.02608426471,0.03164242333,4.232564644e-06,6.003586893e-06
418,0.0112499346,0.01377401762,0.0259486049,0.03953738403,1.828923394e-06,5.958560241e-06
419,0.009702833797,0.01247559454,0.02468928554,0.1208236978,1.754313523e-06,5.898322895e-06
420,0.009039956663,0.01160644761,0.02583874031,0.06862709598,3.653333083e-06,5.84623157e-06
421,0.009564929723,0.01215662736,0.02759080814,0.04514534778,4.062046564e-06,5.801730164e-06
422,0.00983870545,0.01291754476,0.02905940631,0.05364768635,1.859901292e-06,5.80113058e-06
423,0.0104934413,0.01493971611,0.02882225861,0.1583367234,2.086977173e-06,5.807863052e-06
424,0.01000210192,0.01422262714,0.02721317905,0.04275017331,3.775533701e-06,5.743838036e-06
425,0.009621047197,0.01279973385,0.02378661245,0.04074964251,4.646675065e-06,5.676509619e-06
426,0.009820638964,0.0135880066,0.02332410663,0.03752059111,4.808409383e-06,5.636002777e-06
427,0.01088283594,0.01397925405,0.02579452475,0.03254488015,3.645462863e-06,5.604200981e-06
428,0.01050277661,0.01311944633,0.02521794495,0.04475602185,1.190774671e-06,5.558473044e-06
429,0.009033859805,0.01192880222,0.02438841315,0.1803739155,2.119187615e-06,5.497394422e-06
430,0.00872108017,0.01138664787,0.02609568587,0.06090023254,3.841767388e-06,5.452777328e-06
431,0.00920600143,0.01197666715,0.0276966428,0.04578953786,3.718478233e-06,5.425803309e-06
432,0.009446422257,0.01290613446,0.02893545573,0.06488800415,1.366552669e-06,5.432535555e-06
433,0.01010206968,0.01467617127,0.02849219855,0.0888018958,2.342859825e-06,5.439629739e-06
434,0.009257737021,0.01351296811,0.02636259917,0.0413138283,3.79734108e-06,5.381527823e-06
435,0.009025111906,0.01230059689,0.02324030786,0.04093701976,4.524386511e-06,5.327225296e-06
436,0.009340059637,0.01300072254,0.02305263007,0.03732773992,4.482209339e-06,5.288467515e-06
437,0.01039532784,0.01321491834,0.02525534514,0.03375491502,3.024833121e-06,5.240193235e-06
438,0.009739873102,0.01248037648,0.02438542706,0.05224287706,8.512471907e-07,5.187194512e-06
439,0.008457149889,0.01135838937,0.02444348383,0.1822779737,2.552481911e-06,5.128052494e-06
440,0.008466014663,0.011218111,0.02656470205,0.05485268484,3.964082634e-06,5.055836374e-06
441,0.008838283927,0.01179605217,0.02795839828,0.04726914149,3.234793254e-06,5.016146269e-06
442,0.00908448719,0.01291386632,0.02896264057,0.08697135284,1.189424207e-06,5.018762286e-06
443,0.009747666789,0.01421000848,0.02843547832,0.06214639805,2.640298675e-06,5.015141535e-06
444,0.008622755899,0.01277426304,0.02546928243,0.04163475342,3.83995364e-06,4.991484379e-06
445,0.008508385064,0.01180728929,0.02266387999,0.04090254905,4.410732671e-06,4.964260698e-06
446,0.008970932678,0.01247284387,0.02302833955,0.03658601577,4.093741162e-06,4.927325057e-06
447,0.009868005859,0.01247200859,0.02474112283,0.0352245389,2.331171373e-06,4.8717478e-06
448,0.008983102043,0.01192177196,0.02374219856,0.0640326432,1.021894081e-06,4.806497574e-06
449,0.008032583769,0.01087911731,0.0248817044,0.1112101644,2.967818602e-06,4.725268357e-06
450,0.008276588292,0.01111669615,0.02709401034,0.05166940183,3.946968099e-06,4.662590525e-06
451,0.008500608808,0.01167123552,0.0282211922,0.05059119728,2.566385887e-06,4.626871189e-06
452,0.008816123643,0.01298865693,0.0291282345,0.1465882881,1.352147675e-06,4.622828553e-06
453,0.009063959852,0.01360996079,0.02813790251,0.05124048978,2.926554363e-06,4.589115459e-06
454,0.00808855374,0.01203498855,0.0248011648,0.0427584454,3.871959905e-06,4.555702391e-06
455,0.008059478042,0.01135333902,0.02230037682,0.04143685204,4.269407934e-06,4.525841014e-06
456,0.008685357776,0.01201671128,0.02322445446,0.03637648279,3.626882541e-06,4.487737793e-06
457,0.009266616448,0.01185587559,0.02419780461,0.03912477504,1.634333634e-06,4.431153676e-06
458,0.00825614955,0.0113572497,0.0233394235,0.08420762825,1.389855009e-06,4.359017276e-06
459,0.007687556646,0.01042511272,0.02550388264,0.08752584375,3.224338061e-06,4.288526297e-06
460,0.008060029201,0.01083910509,0.02750268041,0.0523603319,3.652366959e-06,4.239927304e-06
461,0.008144431049,0.01138280025,0.02833286418,0.05896458909,1.706755994e-06,4.218963695e-06
462,0.008571499718,0.01284907646,0.02927781058,0.1432633637,1.693605938e-06,4.213382052e-06
463,0.008260540985,0.01280509964,0.02756065693,0.04635463859,3.160774888e-06,4.167749657e-06
464,0.007606752348,0.01127987397,0.02416901459,0.0440202372,3.926670334e-06,4.135574059e-06
465,0.007673547737,0.01093462166,0.0223507348,0.04176181658,4.099437844e-06,4.102046286e-06
466,0.00847546344,0.01152930088,0.02368987085,0.03630191608,3.119012322e-06,4.05951635e-06
467,0.008612736335,0.0112813758,0.02367185341,0.04518514985,9.97527353e-07,3.995034673e-06
468,0.007581525259,0.01074103373,0.02320355575,0.1244774573,1.798901074e-06,3.927632465e-06
469,0.007452135706,0.01001503156,0.02622786129,0.07398451199,3.334757555e-06,3.874623411e-06
470,0.007849383034,0.01051764198,0.02822587397,0.05485014026,3.097940464e-06,3.842913472e-06
471,0.007848774911,0.01111202542,0.02879550916,0.07797519403,1.087128366e-06,3.838578932e-06
472,0.008388530876,0.01257297048,0.02958863746,0.07666944055,2.108353141e-06,3.829281935e-06
473,0.007541771224,0.01188603083,0.027097661,0.04396858856,3.313794746e-06,3.787105618e-06
474,0.007179650494,0.01058182408,0.02384198939,0.04386095917,3.902765127e-06,3.760492973e-06
475,0.007369456855,0.0105605154,0.02280354491,0.04096115556,3.817688568e-06,3.731246776e-06
476,0.008289954693,0.01095336234,0.02430730424,0.0364670224,2.490637475e-06,3.684240966e-06
477,0.007881602647,0.0107042271,0.02327367147,0.0537541168,7.638275667e-07,3.622271484e-06
478,0.00708382904,0.0100719365,0.02358707781,0.1771679533,2.320798744e-06,3.5660769e-06
479,0.007280248409,0.009733978237,0.02712520061,0.06406145651,3.41054234e-06,3.526790234e-06
480,0.007566538137,0.01023082201,0.02896747389,0.05727669631,2.433219488e-06,3.511543173e-06
481,0.00764357075,0.01099320805,0.02949010833,0.1281758009,9.794219959e-07,3.51688004e-06
482,0.008047965507,0.01203047821,0.02978806591,0.05650632799,2.517142844e-06,3.49622467e-06
483,0.006978464147,0.01097399791,0.0267537061,0.04469790958,3.442570473e-06,3.467481723e-06
484,0.00680384818,0.01002032912,0.02372506483,0.04386278134,3.861177408e-06,3.447530049e-06
485,0.007186567984,0.01025487304,0.02329939461,0.04025963482,3.447788219e-06,3.419391134e-06
486,0.007905850174,0.0103860551,0.02431660661,0.0388678236,1.810284113e-06,3.373110569e-06
487,0.007181771401,0.01017918605,0.02285988803,0.06855015606,9.987638708e-07,3.320216205e-06
488,0.006831316286,0.009493572524,0.02472608297,0.1148705497,2.670577546e-06,3.277395239e-06
489,0.007168809082,0.009551927767,0.02846489479,0.06045788586,3.211334066e-06,3.254676718e-06
490,0.007238690559,0.00996803682,0.0297267146,0.06532888432,1.568803267e-06,3.253522094e-06
491,0.007500161037,0.01105635014,0.03024409656,0.1388859691,1.427319876e-06,3.26220802e-06
492,0.007302058426,0.0113577415,0.0291243863,0.04875084039,2.788364266e-06,3.227689454e-06
493,0.006519495251,0.01012734243,0.02618101989,0.04609355898,3.483478786e-06,3.20851269e-06
494,0.006514930192,0.009577442896,0.02402249008,0.04401273934,3.695226377e-06,3.191523099e-06
495,0.007095812147,0.009978589169,0.02449459716,0.0387377941,2.928282106e-06,3.163549596e-06
496,0.007383960697,0.009965064962,0.02435162243,0.04384925077,1.081679867e-06,3.123847087e-06
497,0.006571186621,0.009652333272,0.02307345489,0.09613217414,1.396308743e-06,3.081453738e-06
498,0.006662267168,0.008949842562,0.02651615225,0.09082611137,2.858861069e-06,3.050196408e-06
499,0.007022592816,0.009204591173,0.02986213602,0.06323642443,2.734716371e-06,3.038276759e-06
500,0.006948230932,0.009671879612,0.03033722912,0.08711100236,9.703737263e-07,3.046034783e-06
501,0.007420032817,0.01094445387,0.0312337757,0.07536120425,1.852346179e-06,3.045717025e-06
502,0.006580679886,0.01046926659,0.02883054314,0.04579384728,2.934070318e-06,3.013795102e-06
503,0.006174501279,0.009391916672,0.02610006197,0.04604025466,3.461549089e-06,2.997796672e-06
504,0.006292026243,0.009174701206,0.02492690033,0.04329834962,3.415635236e-06,2.981422838e-06
505,0.007055065734,0.009543841218,0.02580648483,0.03791806868,2.285590424e-06,2.951810188e-06
506,0.006735789745,0.009485977833,0.02425690649,0.05223421512,6.915500847e-07,2.910873798e-06
507,0.006238365883,0.008954460673,0.02456721537,0.1597666292,1.98132666e-06,2.874673603e-06
508,0.006591079395,0.008517384036,0.02886956222,0.0741637896,2.992205417e-06,2.853402687e-06
509,0.006824391354,0.008912003753,0.03144556515,0.06552534007,2.086396817e-06,2.851791761e-06
510,0.006836864515,0.009633663427,0.03151282761,0.1553895825,9.088733112e-07,2.86494218e-06
511,0.007028496594,0.01043306411,0.03182672153,0.05595013785,2.273062833e-06,2.845809537e-06
512,0.006054504383,0.009554283177,0.02856120358,0.04656810253,3.065784271e-06,2.822016806e-06
513,0.005863339046,0.008845522237,0.02625367395,0.0452413302,3.417964383e-06,2.806408331e-06
514,0.00619448856,0.008926155656,0.02615005366,0.04153104385,3.032670948e-06,2.785286205e-06
515,0.006760261365,0.009121042645,0.02622718877,0.03990923762,1.561235308e-06,2.752839852e-06
516,0.006139345383,0.00899928508,0.02426642476,0.06709222577,9.315123616e-07,2.714381519e-06
517,0.006167528795,0.008323276649,0.02716429438,0.1256082858,2.413986373e-06,2.687796171e-06
518,0.006534195489,0.00825109858,0.03141448436,0.06842771072,2.767492681e-06,2.681683948e-06
519,0.006506311887,0.008655519224,0.03258696901,0.07825244323,1.175165713e-06,2.691122869e-06
520,0.006792884853,0.009779097729,0.03329475146,0.09842045272,1.416984525e-06,2.70016592e-06
521,0.00624159196,0.009745369645,0.03137483881,0.04777297413,2.550253282e-06,2.664545299e-06
522,0.005645317501,0.008777932572,0.02841150632,0.04756068876,3.118672756e-06,2.647168979e-06
523,0.005661671825,0.008466633831,0.02709966308,0.04502483901,3.232004856e-06,2.631675082e-06
524,0.006226171861,0.008668683937,0.0277421801,0.03875448408,2.421072746e-06,2.605692385e-06
525,0.006234509788,0.008732371686,0.02633667345,0.04668535408,8.17443178e-07,2.568068005e-06
526,0.005765391071,0.008393063667,0.02574343714,0.1065673819,1.49395738e-06,2.530898e-06
527,0.006183292474,0.007749580629,0.03074639117,0.09107296322,2.673326406e-06,2.51437503e-06
528,0.006443797849,0.007953860688,0.03404761267,0.07105486589,2.198810105e-06,2.517195714e-06
529,0.006340607832,0.008581336322,0.03393768374,0.1284953453,7.610277852e-07,2.531798765e-06
530,0.006652518469,0.009538574404,0.03486289076,0.0621571934,1.904882645e-06,2.521557952e-06
531,0.005632286534,0.008869017796,0.03131279939,0.04710278184,2.731905165e-06,2.49518645e-06
532,0.005370787862,0.00819300304,0.02871892927,0.04624138474,3.117509568e-06,2.479660066e-06
533,0.00556921781,0.008144855522,0.02877331612,0.04258779473,2.879978457e-06,2.460191172e-06
534,0.006169425387,0.008290159739,0.02891674377,0.03882877926,1.604345873e-06,2.426879506e-06
535,0.005735000777,0.008277611756,0.02641152874,0.05977178369,8.232619721e-07,2.386063062e-06
536,0.005810503383,0.007686490389,0.02905010459,0.1440115208,2.218195276e-06,2.354919275e-06
537,0.006251187815,0.007456452618,0.0345041181,0.072597834,2.684841575e-06,2.348631446e-06
538,0.006211902237,0.007835501346,0.03593089381,0.07931906737,1.243586018e-06,2.3611904e-06
539,0.006439948196,0.008940293801,0.0366815653,0.1031873816,1.22333744e-06,2.374156597e-06
540,0.005873274989,0.008999655092,0.03470106773,0.04888827683,2.309238192e-06,2.342108318e-06
541,0.00520772498,0.008149692212,0.03119564893,0.04881641037,2.86163128e-06,2.327602291e-06
542,0.005185350112,0.007856864076,0.02976816508,0.04631167174,2.993412651e-06,2.313025988e-06
543,0.00565315278,0.007875628896,0.0302213831,0.03988144249,2.275663769e-06,2.288935125e-06
544,0.005741056395,0.007987552476,0.02860886127,0.0461116409,8.049664939e-07,2.251862873e-06
545,0.005397571785,0.007715238412,0.02779584472,0.09716429418,1.409972417e-06,2.214060717e-06
546,0.005927113479,0.007070045745,0.03326309413,0.09777825904,2.543565703e-06,2.192653773e-06
547,0.006158387372,0.007156685887,0.03749377463,0.07550837024,2.08368792e-06,2.198119357e-06
548,0.006025697428,0.007818644188,0.03711406824,0.1378879285,7.044135094e-07,2.215999003e-06
549,0.006245165653,0.008747725835,0.03762298329,0.06158814631,1.77178236e-06,2.204051057e-06
550,0.005227667428,0.008156809833,0.03383834026,0.04807244822,2.53584026e-06,2.179923159e-06
551,0.004968116932,0.007584522443,0.03127121041,0.04735817754,2.886920307e-06,2.167578683e-06
552,0.005146381559,0.007502043466,0.03138871812,0.04338964265,2.612651046e-06,2.151208103e-06
553,0.005679377001,0.007540121334,0.0312403802,0.03963562961,1.334915132e-06,2.117134662e-06
554,0.005348600662,0.007577769828,0.0282639295,0.06215755195,9.039444894e-07,2.076452744e-06
555,0.005584275945,0.007018197367,0.03124758369,0.1353876567,2.28372383e-06,2.04668118e-06
556,0.006074675551,0.006783625696,0.03718363383,0.07377420111,2.569444511e-06,2.046558375e-06
557,0.005964835911,0.00716112666,0.03853414434,0.08688492212,1.064249207e-06,2.063946205e-06
558,0.006279896226,0.008410088507,0.03949684589,0.08716311364,1.243175299e-06,2.072776763e-06
559,0.005421359356,0.008257123878,0.03637572844,0.04842778646,2.201965653e-06,2.040801336e-06
560,0.004848282638,0.007542091284,0.03311361962,0.04913592851,2.690594074e-06,2.027926678e-06
561,0.004837031518,0.007295237664,0.03199567228,0.046539101,2.72601579e-06,2.017123751e-06
562,0.005320569268,0.007199660989,0.03232635449,0.04054214959,1.88177454e-06,1.989912003e-06
563,0.005344652611,0.007308711255,0.02979035995,0.04985958072,7.163046762e-07,1.948759342e-06
564,0.005178497662,0.006984104223,0.02951817754,0.1181229873,1.725268057e-06,1.915979802e-06
565,0.005832097852,0.006451794137,0.03523812674,0.08842646143,2.618197512e-06,1.907930253e-06
566,0.005958574593,0.00658031939,0.03912195162,0.07855800654,1.766564005e-06,1.922229044e-06
567,0.005920638189,0.007473648426,0.03933965615,0.1533742413,7.556505515e-07,1.94131077e-06
568,0.005753290417,0.008122104114,0.03837491387,0.05520028722,1.83908462e-06,1.917518082e-06
569,0.004845621018,0.007507001251,0.03453005769,0.04980968477,2.463404644e-06,1.898303713e-06
570,0.004647380154,0.007094993029,0.03262303014,0.04833912002,2.70550151e-06,1.887985954e-06
571,0.004892272347,0.006948567566,0.03300772153,0.04334248872,2.233335048e-06,1.868427564e-06
572,0.005264905074,0.006944835096,0.03165850334,0.04322326656,8.560434696e-07,1.837797146e-06
573,0.005026117647,0.0069286972,0.02883139035,0.07624379488,1.199663363e-06,1.804437197e-06
574,0.005495415784,0.006343858923,0.03237844342,0.111266131,2.456593231e-06,1.788589047e-06
575,0.005901842368,0.006188134774,0.03790505322,0.07608851613,2.260603006e-06,1.797157143e-06
576,0.005739090967,0.006731962859,0.03877080072,0.1155640878,7.909321195e-07,1.817372843e-06
577,0.006009021017,0.007874716201,0.03962785598,0.06827726454,1.446788036e-06,1.810911409e-06
578,0.004931205763,0.007504761886,0.0355153435,0.04921845228,2.214887356e-06,1.784999114e-06
579,0.004549721657,0.006991777745,0.03297338705,0.04895658579,2.588779233e-06,1.772303375e-06
580,0.004623900633,0.006780269253,0.03263601623,0.04518872906,2.384203531e-06,1.760440618e-06
581,0.005109303504,0.006640943835,0.03238612814,0.04095792005,1.217424011e-06,1.736881314e-06
582,0.004998694511,0.006740836344,0.02932160948,0.05955255007,9.238638516e-07,1.701345277e-06
583,0.005134276282,0.006296264069,0.03058816932,0.1393866486,2.265845771e-06,1.676185506e-06
584,0.005771976987,0.005959264121,0.03587342584,0.07559580137,2.563173114e-06,1.679123568e-06
585,0.005720559091,0.006269883647,0.03828221454,0.08928837814,1.096142929e-06,1.698763349e-06
